ano,mes,estado,status,receita,unidades,pedidos
2025,1,Pará,paid,4891.65,7.0,7
2025,1,Pernambuco,paid,26486.52,17.0,17
2025,1,Piauí,paid,13370.3,8.0,8
2025,1,Rio Grande do Norte,cancelled,2276.9,2.0,2
2025,1,Rio Grande do Norte,paid,11540.1,8.0,8
2025,1,Rio Grande do Sul,paid,33989.61,31.0,28
2025,1,Rio de Janeiro,cancelled,1835.4,2.0,2
2025,1,Rio de Janeiro,paid,81622.37,66.0,64
2025,1,Rondônia,cancelled,699.99,1.0,1
2025,1,Rondônia,paid,2305.89,5.0,3
2025,1,Santa Catarina,cancelled,4545.0,1.0,1
2025,1,Santa Catarina,paid,39780.61,24.0,24
2025,1,Sergipe,paid,6849.65,8.0,5
2025,1,São Paulo,cancelled,5487.12,9.0,9
2025,1,São Paulo,paid,180132.01,161.0,150
2025,1,Tocantins,paid,2605.85,1.0,1
2025,2,Acre,paid,901.64,2.0,2
2025,2,Alagoas,paid,9597.95,13.0,9
2025,2,Amazonas,paid,831.89,2.0,2
2025,2,Bahia,cancelled,181.08,1.0,1
2025,2,Bahia,paid,45807.59,49.0,47
2025,2,Ceará,paid,7779.57,12.0,10
2025,2,Distrito Federal,paid,20408.75,12.0,12
2025,2,Espírito Santo,cancelled,1967.35,1.0,1
2025,2,Espírito Santo,paid,25409.69,16.0,16
2025,2,Goiás,cancelled,1046.0,1.0,1
2025,2,Goiás,paid,15262.81,13.0,12
2025,2,Maranhão,paid,12350.33,10.0,9
2025,2,Mato Grosso,paid,2908.33,7.0,6
2025,2,Mato Grosso do Sul,cancelled,2232.7,1.0,1
2025,2,Mato Grosso do Sul,paid,3536.06,8.0,5
2025,2,Minas Gerais,cancelled,299.9,1.0,1
2025,2,Minas Gerais,paid,43189.73,84.0,65
2025,2,Paraná,cancelled,2116.9,2.0,2
2025,2,Paraná,paid,35793.82,45.0,37
2025,2,Paraíba,paid,5079.63,6.0,6
2025,2,Pará,paid,18869.33,23.0,17
2025,2,Pernambuco,paid,20197.5,19.0,14
2025,2,Piauí,paid,12071.49,7.0,7
2025,2,Rio Grande do Norte,paid,3629.86,10.0,8
2025,2,Rio Grande do Sul,paid,18476.44,22.0,18
2025,2,Rio de Janeiro,cancelled,1091.56,3.0,3
2025,2,Rio de Janeiro,paid,34589.31,51.0,41
2025,2,Rondônia,paid,4913.1,7.0,7
2025,2,Santa Catarina,paid,24862.91,39.0,30
2025,2,Sergipe,paid,3136.04,5.0,3
2025,2,São Paulo,cancelled,11559.65,9.0,9
2025,2,São Paulo,paid,102699.42,130.0,121
2025,2,Tocantins,paid,1981.77,6.0,5
2025,3,(sem estado),paid,2895.93,2.0,2
2025,3,Acre,cancelled,235.41,1.0,1
2025,3,Acre,paid,2019.21,3.0,3
2025,3,Alagoas,paid,6004.28,8.0,8
2025,3,Amapá,paid,680.4,1.0,1
2025,3,Amazonas,paid,6836.36,7.0,6
2025,3,Bahia,cancelled,5987.27,4.0,4
2025,3,Bahia,paid,37639.26,63.0,57
2025,3,Ceará,cancelled,3188.87,4.0,3
2025,3,Ceará,paid,10881.2,15.0,14
2025,3,Distrito Federal,cancelled,7969.94,3.0,3
2025,3,Distrito Federal,paid,16500.0,12.0,12
2025,3,Espírito Santo,cancelled,4783.36,4.0,4
2025,3,Espírito Santo,paid,51997.53,32.0,30
2025,3,Goiás,paid,21586.01,33.0,28
2025,3,Maranhão,cancelled,1487.2,1.0,1
2025,3,Maranhão,paid,22577.91,21.0,21
2025,3,Mato Grosso,cancelled,257.0,1.0,1
2025,3,Mato Grosso,paid,2350.98,9.0,9
2025,3,Mato Grosso do Sul,cancelled,958.35,2.0,2
2025,3,Mato Grosso do Sul,paid,4802.9,11.0,9
2025,3,Minas Gerais,cancelled,24857.52,14.0,10
2025,3,Minas Gerais,paid,108030.57,135.0,116
2025,3,Paraná,cancelled,7615.13,6.0,6
2025,3,Paraná,paid,55596.63,69.0,64
2025,3,Paraíba,paid,17830.96,14.0,12
2025,3,Pará,cancelled,2440.0,2.0,2
2025,3,Pará,paid,48947.71,27.0,25
2025,3,Pernambuco,cancelled,984.92,5.0,4
2025,3,Pernambuco,paid,16746.17,22.0,21
2025,3,Piauí,paid,6243.43,7.0,7
2025,3,Rio Grande do Norte,cancelled,527.0,1.0,1
2025,3,Rio Grande do Norte,paid,4438.03,10.0,9
2025,3,Rio Grande do Sul,cancelled,7482.36,8.0,7
2025,3,Rio Grande do Sul,paid,38286.21,40.0,40
2025,3,Rio de Janeiro,cancelled,9622.88,10.0,9
2025,3,Rio de Janeiro,paid,71974.91,75.0,73
2025,3,Rondônia,cancelled,117.41,1.0,1
2025,3,Rondônia,paid,899.28,2.0,2
2025,3,Roraima,paid,680.4,1.0,1
2025,3,Santa Catarina,cancelled,3367.87,6.0,6
2025,3,Santa Catarina,paid,38620.73,46.0,44
2025,3,Sergipe,paid,8701.34,4.0,4
2025,3,São Paulo,cancelled,23244.41,34.0,33
2025,3,São Paulo,paid,182274.57,243.0,209
2025,3,Tocantins,paid,4534.35,2.0,2
2025,4,(sem estado),cancelled,595.13,1.0,1
2025,4,Acre,paid,5359.58,3.0,3
2025,4,Alagoas,paid,16690.86,9.0,9
2025,4,Amazonas,cancelled,1082.12,2.0,2
2025,4,Amazonas,paid,2146.48,3.0,3
2025,4,Bahia,cancelled,6726.38,7.0,6
2025,4,Bahia,paid,30866.26,38.0,32
2025,4,Ceará,cancelled,499.5,1.0,1
2025,4,Ceará,paid,25397.51,15.0,14
2025,4,Distrito Federal,cancelled,7841.42,2.0,2
2025,4,Distrito Federal,paid,10257.57,12.0,11
2025,4,Espírito Santo,paid,25718.86,15.0,15
2025,4,Goiás,cancelled,2937.0,1.0,1
2025,4,Goiás,paid,27135.1,25.0,25
2025,4,Maranhão,cancelled,2870.0,1.0,1
2025,4,Maranhão,paid,16925.58,11.0,11
2025,4,Mato Grosso,cancelled,899.79,1.0,1
2025,4,Mato Grosso,paid,3339.87,6.0,6
2025,4,Mato Grosso do Sul,cancelled,3829.15,4.0,4
2025,4,Mato Grosso do Sul,paid,9988.68,14.0,10
2025,4,Minas Gerais,cancelled,7308.9,9.0,8
2025,4,Minas Gerais,paid,63431.2,74.0,67
2025,4,Paraná,cancelled,4275.5,2.0,2
2025,4,Paraná,paid,32874.31,35.0,31
2025,4,Paraíba,paid,13502.35,7.0,7
2025,4,Pará,cancelled,423.3,2.0,1
2025,4,Pará,paid,21899.3,16.0,15
2025,4,Pernambuco,cancelled,5746.5,2.0,2
2025,4,Pernambuco,paid,23721.97,15.0,15
2025,4,Piauí,cancelled,1263.19,1.0,1
2025,4,Piauí,paid,1455.42,3.0,3
2025,4,Rio Grande do Norte,paid,11384.58,4.0,4
2025,4,Rio Grande do Sul,cancelled,2875.12,3.0,3
2025,4,Rio Grande do Sul,paid,31002.59,42.0,42
2025,4,Rio de Janeiro,cancelled,4339.88,7.0,7
2025,4,Rio de Janeiro,paid,82047.82,61.0,58
2025,4,Rondônia,paid,6100.12,4.0,4
2025,4,Santa Catarina,cancelled,2544.24,5.0,5
2025,4,Santa Catarina,paid,40256.65,35.0,33
2025,4,Sergipe,cancelled,1944.8,1.0,1
2025,4,Sergipe,paid,15887.63,7.0,7
2025,4,São Paulo,cancelled,23942.73,22.0,19
2025,4,São Paulo,paid,208119.41,222.0,189
2025,4,Tocantins,paid,3354.45,4.0,4
2025,5,(sem estado),paid,1386.0,2.0,2
2025,5,Alagoas,cancelled,1071.0,1.0,1
2025,5,Alagoas,paid,5511.48,8.0,8
2025,5,Amazonas,paid,12920.21,9.0,7
2025,5,Bahia,cancelled,1520.0,1.0,1
2025,5,Bahia,paid,82996.61,61.0,57
2025,5,Ceará,cancelled,1205.0,1.0,1
2025,5,Ceará,paid,18528.17,27.0,23
2025,5,Distrito Federal,paid,14798.43,15.0,14
2025,5,Espírito Santo,cancelled,1239.0,1.0,1
2025,5,Espírito Santo,paid,16225.05,10.0,10
2025,5,Goiás,paid,30099.58,24.0,24
2025,5,Maranhão,paid,20541.05,21.0,18
2025,5,Mato Grosso,paid,14549.04,13.0,10
2025,5,Mato Grosso do Sul,cancelled,596.4,1.0,1
2025,5,Mato Grosso do Sul,paid,24443.77,17.0,14
2025,5,Minas Gerais,cancelled,4805.5,5.0,5
2025,5,Minas Gerais,paid,117013.54,121.0,112
2025,5,Paraná,cancelled,849.35,3.0,3
2025,5,Paraná,paid,41609.2,42.0,39
2025,5,Paraíba,cancelled,642.0,1.0,1
2025,5,Paraíba,paid,11991.96,8.0,8
2025,5,Pará,cancelled,2669.86,1.0,1
2025,5,Pará,paid,13886.4,17.0,17
2025,5,Pernambuco,cancelled,2452.3,4.0,4
2025,5,Pernambuco,paid,23528.24,19.0,18
2025,5,Piauí,paid,10608.0,4.0,4
2025,5,Rio Grande do Norte,paid,7313.42,5.0,5
2025,5,Rio Grande do Sul,cancelled,2527.43,3.0,3
2025,5,Rio Grande do Sul,paid,34360.34,35.0,34
2025,5,Rio de Janeiro,cancelled,7587.42,8.0,8
2025,5,Rio de Janeiro,paid,99245.36,100.0,94
2025,5,Rondônia,paid,9991.67,5.0,5
2025,5,Santa Catarina,cancelled,3411.65,3.0,3
2025,5,Santa Catarina,paid,49892.62,44.0,42
2025,5,Sergipe,cancelled,166.92,1.0,1
2025,5,Sergipe,paid,18920.49,9.0,9
2025,5,São Paulo,cancelled,19832.38,15.0,15
2025,5,São Paulo,paid,228198.04,257.0,226
2025,5,Tocantins,paid,3350.21,6.0,5
2025,6,(sem estado),paid,59.98,1.0,1
2025,6,Alagoas,paid,12013.4,9.0,9
2025,6,Amapá,paid,3369.65,2.0,2
2025,6,Amazonas,cancelled,2988.0,1.0,1
2025,6,Amazonas,paid,9666.57,6.0,6
2025,6,Bahia,cancelled,5790.93,3.0,3
2025,6,Bahia,paid,38249.48,49.0,48
2025,6,Ceará,cancelled,950.0,1.0,1
2025,6,Ceará,paid,46392.24,27.0,27
2025,6,Distrito Federal,paid,13283.3,15.0,14
2025,6,Espírito Santo,cancelled,1654.26,1.0,1
2025,6,Espírito Santo,paid,22438.73,20.0,20
2025,6,Goiás,cancelled,5874.32,2.0,2
2025,6,Goiás,paid,23110.51,22.0,22
2025,6,Maranhão,cancelled,1093.93,2.0,2
2025,6,Maranhão,paid,28427.44,17.0,16
2025,6,Mato Grosso,paid,5615.84,9.0,8
2025,6,Mato Grosso do Sul,cancelled,1310.0,1.0,1
2025,6,Mato Grosso do Sul,paid,7104.36,6.0,6
2025,6,Minas Gerais,cancelled,10745.46,11.0,11
2025,6,Minas Gerais,paid,111384.47,95.0,91
2025,6,Paraná,cancelled,3671.0,4.0,4
2025,6,Paraná,paid,41646.02,33.0,30
2025,6,Paraíba,cancelled,2347.0,2.0,2
2025,6,Paraíba,paid,7606.15,7.0,7
2025,6,Pará,cancelled,1294.39,2.0,2
2025,6,Pará,paid,31582.15,12.0,12
2025,6,Pernambuco,cancelled,2998.8,2.0,2
2025,6,Pernambuco,paid,46406.77,28.0,28
2025,6,Piauí,paid,5051.96,4.0,4
2025,6,Rio Grande do Norte,paid,8189.56,14.0,12
2025,6,Rio Grande do Sul,cancelled,855.0,1.0,1
2025,6,Rio Grande do Sul,paid,45022.66,48.0,46
2025,6,Rio de Janeiro,cancelled,7955.32,9.0,8
2025,6,Rio de Janeiro,paid,94713.72,90.0,87
2025,6,Rondônia,paid,10139.29,9.0,8
2025,6,Roraima,paid,3498.0,1.0,1
2025,6,Santa Catarina,cancelled,2210.6,2.0,2
2025,6,Santa Catarina,paid,50496.94,37.0,36
2025,6,Sergipe,paid,8715.59,8.0,8
2025,6,São Paulo,cancelled,25004.94,23.0,22
2025,6,São Paulo,paid,339117.02,270.0,252
2025,6,Tocantins,paid,11132.24,9.0,9
